ID,Age,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Money_spent,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Total_accepted,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
850,57,1968,Graduation,Single,"₹ 70,566.00",0,1,06-10-2013,4,757,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,3,11,0
851,53,1972,Master,Married,"₹ 57,136.00",1,1,09-07-2013,48,642,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,3,11,0
868,59,1966,Graduation,Married,"₹ 44,794.00",0,1,08-06-2014,99,65,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,3,11,0
873,76,1949,Master,Married,"₹ 62,845.00",1,1,01-10-2012,3,"1,178.00",1099,0,45,0,0,34,11,3,4,10,8,1,0,1,0,0,0,0,3,11,1
879,49,1976,Master,Married,"₹ 49,681.00",0,2,04-11-2013,66,458,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,3,11,0
880,59,1966,Basic,Together,"₹ 22,634.00",0,0,16-01-2013,47,96,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,3,11,0
891,74,1951,Master,Together,"₹ 29,298.00",1,1,07-09-2013,60,11,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,3,11,0
895,77,1948,PhD,Married,"₹ 61,467.00",0,2,09-12-2012,69,594,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,3,11,0
898,39,1986,Graduation,Married,"₹ 23,477.00",1,0,21-10-2013,39,147,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,3,11,0
902,45,1980,Graduation,Together,"₹ 62,994.00",1,0,04-03-2014,74,312,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,0,3,11,0
905,39,1986,Graduation,Divorced,"₹ 21,846.00",1,0,22-10-2013,38,84,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,3,11,0
907,50,1975,Graduation,Married,"₹ 46,149.00",0,1,29-11-2013,36,362,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,3,11,0
916,53,1972,PhD,Single,"₹ 41,644.00",1,1,09-05-2014,67,31,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,0,3,11,0
922,46,1979,2n Cycle,Married,"₹ 31,086.00",1,1,04-05-2013,79,48,16,2,11,3,0,16,2,1,1,2,8,1,1,0,0,0,0,0,3,11,0
933,47,1978,PhD,Married,"₹ 37,717.00",1,0,23-11-2012,31,25,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,3,11,0
938,44,1981,Graduation,Married,"₹ 40,211.00",1,1,30-07-2013,30,87,51,1,7,2,1,25,2,2,1,2,8,1,1,0,0,0,0,0,3,11,0
940,38,1987,Graduation,Single,"₹ 57,100.00",1,0,18-05-2014,9,311,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0,3,11,0
942,43,1982,Graduation,Single,"₹ 39,660.00",1,0,08-08-2012,36,299,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,0,3,11,1
944,63,1962,Graduation,Married,"₹ 56,181.00",0,1,08-01-2013,6,393,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,3,11,0
945,60,1965,Graduation,Together,"₹ 36,317.00",0,1,22-05-2013,53,133,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,3,11,0
946,67,1958,2n Cycle,Together,"₹ 26,490.00",0,0,22-09-2012,92,210,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,3,11,0
948,54,1971,Graduation,Single,"₹ 10,245.00",1,0,15-05-2013,32,41,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,3,11,0
954,65,1960,Basic,Widow,"₹ 22,123.00",0,0,27-03-2014,77,102,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,3,11,0
955,63,1962,Master,Together,"₹ 47,175.00",1,1,28-10-2012,81,240,167,2,44,6,2,19,7,4,2,4,8,1,1,0,0,0,0,0,3,11,1
961,53,1972,Graduation,Married,"₹ 74,716.00",0,1,12-09-2013,92,860,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,3,11,0
965,54,1971,Graduation,Divorced,"₹ 55,635.00",0,1,13-11-2012,34,590,235,65,164,50,49,27,4,7,3,7,6,0,0,0,0,0,0,0,3,11,0
966,59,1966,Graduation,Married,"₹ 44,529.00",0,1,05-07-2013,98,691,538,13,91,17,6,26,6,6,2,11,5,1,0,1,0,0,0,0,3,11,0
967,49,1976,Graduation,Married,"₹ 46,049.00",1,1,21-07-2013,11,515,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,0,3,11,1
968,57,1968,Master,Divorced,"₹ 41,335.00",1,0,26-12-2013,24,187,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,3,11,0
975,69,1956,Graduation,Single,"₹ 54,252.00",1,1,28-05-2013,25,264,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,3,11,0
977,68,1957,Graduation,Together,"₹ 47,320.00",0,1,01-08-2013,10,414,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,3,11,0
979,50,1975,Graduation,Single,"₹ 33,249.00",1,0,20-02-2013,11,112,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,3,11,0
983,41,1984,Graduation,Married,"₹ 40,059.00",1,0,28-09-2013,82,414,110,29,92,28,10,145,1,6,2,3,8,1,1,0,0,0,0,0,3,11,0
988,60,1965,Graduation,Married,"₹ 81,168.00",0,0,07-05-2014,84,"1,193.00",410,0,592,147,22,22,1,6,4,7,3,1,0,0,0,1,0,0,3,11,0
999,34,1991,Graduation,Single,"₹ 86,037.00",0,0,02-01-2013,95,730,490,44,125,29,20,22,1,6,7,11,3,2,0,1,1,0,0,0,3,11,1
1000,64,1961,Master,Together,"₹ 74,881.00",1,1,08-03-2013,48,964,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,3,11,0
1008,44,1981,PhD,Together,"₹ 44,953.00",0,0,21-12-2012,31,"1,021.00",728,17,133,11,8,124,1,7,3,13,6,1,1,0,0,0,0,0,3,11,0
1010,48,1977,Graduation,Together,"₹ 46,931.00",2,1,24-04-2014,94,78,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,3,11,0
1012,73,1952,Graduation,Single,"₹ 61,823.00",0,1,18-02-2013,26,884,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,0,3,11,0
1016,66,1959,PhD,Single,"₹ 34,554.00",0,1,30-03-2014,43,55,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,0,3,11,0
1020,52,1973,Graduation,Married,"₹ 79,593.00",0,0,12-05-2014,70,"1,366.00",350,60,568,110,133,145,1,5,6,7,2,1,0,0,1,0,0,0,3,11,0
1029,55,1970,PhD,Together,"₹ 64,413.00",0,1,01-08-2013,27,279,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,0,3,11,0
1030,60,1965,PhD,Single,"₹ 40,637.00",1,1,17-07-2013,72,38,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,3,11,0
1031,36,1989,2n Cycle,Married,"₹ 85,710.00",0,0,05-05-2013,5,"1,062.00",600,20,350,29,30,33,1,6,9,10,2,1,0,0,1,0,0,0,3,11,0
1041,52,1973,PhD,Single,"₹ 48,432.00",0,1,18-10-2012,3,424,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,0,3,11,1
1044,72,1953,Graduation,Together,"₹ 58,398.00",0,0,14-05-2013,44,596,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,3,11,0
1045,60,1965,Graduation,Together,"₹ 52,117.00",0,1,16-08-2012,55,279,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,3,11,0
1048,53,1972,Master,Married,"₹ 35,641.00",1,0,14-07-2013,11,178,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,0,3,11,1
1050,73,1952,Graduation,Married,"₹ 28,332.00",0,0,30-04-2014,58,65,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,0,3,11,0
1052,56,1969,Graduation,Married,"₹ 56,796.00",0,1,16-02-2013,24,"1,001.00",656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,3,11,0
1055,49,1976,Master,Married,"₹ 53,204.00",1,1,20-03-2014,40,45,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,3,11,0
1064,54,1971,PhD,Married,"₹ 42,403.00",1,0,11-12-2013,18,42,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,3,11,0
1065,62,1963,Graduation,Single,"₹ 80,695.00",0,0,29-12-2013,85,"1,918.00",557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,3,11,0
1071,49,1976,PhD,Divorced,"₹ 70,179.00",0,1,21-07-2013,10,"1,034.00",532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,3,11,0
1072,60,1965,PhD,Single,"₹ 40,760.00",0,1,30-08-2013,64,93,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,3,11,0
1077,51,1974,Graduation,Together,"₹ 56,715.00",0,0,05-12-2012,52,"1,020.00",258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,3,11,0
1079,54,1971,PhD,Married,"₹ 71,969.00",0,1,16-10-2012,59,"1,086.00",1000,0,76,0,0,10,3,3,4,9,8,1,0,1,0,0,0,0,3,11,0
1081,68,1957,PhD,Married,"₹ 75,283.00",1,2,27-03-2013,26,"1,019.00",733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,0,3,11,0
1087,50,1975,Master,Together,"₹ 22,669.00",1,0,22-05-2013,30,173,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,0,3,11,1
1092,45,1980,Graduation,Married,"₹ 61,014.00",0,1,11-08-2012,17,"1,147.00",269,129,495,182,43,29,4,9,3,4,7,0,0,0,0,0,0,0,3,11,0
1100,65,1960,Master,Together,"₹ 41,275.00",1,2,24-03-2014,33,61,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,3,11,0
1103,49,1976,Master,Married,"₹ 81,929.00",1,0,29-09-2012,60,"2,053.00",1486,55,278,49,0,185,2,4,4,10,6,2,1,0,1,0,0,0,3,11,1
1109,43,1982,Master,Together,"₹ 27,590.00",1,0,23-04-2013,38,12,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0
1118,69,1956,Master,Married,"₹ 50,965.00",0,1,20-02-2013,87,685,544,13,85,8,6,29,3,10,4,5,8,1,1,0,0,0,0,0,3,11,0
1127,52,1973,PhD,Married,"₹ 85,844.00",0,0,29-05-2014,62,"1,958.00",938,19,843,25,95,38,1,6,6,7,2,1,0,0,1,0,0,0,3,11,0
1131,58,1967,PhD,Single,"₹ 52,569.00",0,1,05-04-2014,54,95,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0,3,11,0
1135,65,1960,Master,Together,"₹ 17,144.00",1,1,15-02-2014,96,47,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,3,11,0
1137,61,1964,Graduation,Single,"₹ 81,246.00",0,0,29-12-2013,87,"1,379.00",398,190,537,61,156,37,1,4,5,7,1,2,1,0,0,1,0,0,3,11,0
1139,41,1984,PhD,Married,"₹ 73,356.00",0,0,06-02-2014,56,"1,512.00",1050,14,322,0,14,112,1,5,11,5,2,3,1,0,1,1,0,0,3,11,1
1142,72,1953,PhD,Married,"₹ 55,707.00",0,1,22-12-2013,91,428,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0,0,3,11,0
1143,53,1972,Graduation,Married,"₹ 22,063.00",1,0,08-08-2013,43,55,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,3,11,0
1146,76,1949,Master,Together,"₹ 49,912.00",0,1,07-09-2012,5,874,520,8,223,32,49,42,4,10,5,7,8,1,1,0,0,0,0,0,3,11,1
1150,126,1899,PhD,Together,"₹ 83,532.00",0,0,26-09-2013,36,"1,853.00",755,144,562,104,64,224,1,4,6,4,1,1,0,0,1,0,0,0,3,11,0
1158,59,1966,Graduation,Divorced,"₹ 48,877.00",0,1,05-01-2014,27,144,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,3,11,0
1160,55,1970,Graduation,Married,"₹ 13,260.00",1,1,23-08-2013,48,49,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,0,3,11,0
1162,38,1987,PhD,Single,"₹ 42,000.00",0,0,10-01-2013,23,653,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,0,3,11,1
1165,67,1958,PhD,Single,"₹ 50,729.00",1,1,02-05-2013,62,496,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,3,11,0
1168,47,1978,PhD,Married,"₹ 72,159.00",0,0,29-10-2012,62,"1,401.00",322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,3,11,0
1170,50,1975,Graduation,Married,"₹ 27,573.00",1,0,25-03-2013,45,244,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,3,11,0
1172,42,1983,PhD,Married,"₹ 92,491.00",0,0,01-05-2013,71,"2,034.00",979,44,935,29,25,22,1,7,5,12,3,3,0,1,1,1,0,0,3,11,1
1173,78,1947,Master,Together,"₹ 77,632.00",0,0,10-03-2013,73,"2,252.00",1200,105,758,0,42,147,1,4,2,6,2,2,0,1,1,0,0,0,3,11,1
1175,42,1983,Master,Married,"₹ 36,262.00",0,0,20-09-2013,24,426,88,39,54,64,28,153,1,3,5,3,6,1,1,0,0,0,0,0,3,11,1
1176,52,1973,Graduation,Married,"₹ 26,228.00",1,0,22-09-2013,50,25,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,3,11,0
1177,59,1966,Master,Together,"₹ 49,618.00",1,1,26-01-2013,77,129,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,3,11,0
1183,76,1949,Master,Married,"₹ 36,408.00",1,1,21-09-2013,11,22,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,3,11,0
1184,57,1968,PhD,Divorced,"₹ 69,674.00",0,2,22-05-2013,46,845,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,3,11,0
1204,55,1970,PhD,Married,"₹ 67,536.00",0,1,22-05-2013,45,"1,829.00",1253,0,447,23,71,35,3,11,5,11,8,1,0,0,0,1,0,0,3,11,0
1212,52,1973,Graduation,Married,"₹ 52,845.00",1,0,13-08-2013,7,936,384,25,292,130,41,64,3,8,8,6,6,1,1,0,0,0,0,0,3,11,0
1215,47,1978,Graduation,Together,"₹ 70,440.00",0,0,08-10-2013,49,"1,572.00",690,117,499,76,102,88,1,5,10,7,3,1,0,0,0,1,0,0,3,11,0
1225,62,1963,Graduation,Married,"₹ 80,124.00",0,0,26-06-2014,47,"1,495.00",483,84,398,205,84,241,1,3,7,8,1,1,1,0,0,0,0,0,3,11,0
1232,43,1982,PhD,Together,"₹ 70,038.00",0,0,25-10-2013,54,"1,244.00",587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,3,11,0
1241,41,1984,2n Cycle,Married,"₹ 14,796.00",1,0,17-09-2012,1,51,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,0,3,11,1
1245,59,1966,Graduation,Single,"₹ 63,810.00",0,1,11-11-2012,45,"1,371.00",977,12,253,16,12,101,4,4,3,12,8,1,0,1,0,0,0,0,3,11,0
1250,49,1976,Graduation,Single,"₹ 37,697.00",1,0,07-02-2014,82,84,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,3,11,0
1272,60,1965,Master,Single,"₹ 55,250.00",0,1,21-10-2012,49,903,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,3,11,0
1277,65,1960,Graduation,Together,"₹ 78,468.00",0,0,09-04-2014,29,"1,004.00",434,22,388,104,22,34,1,10,7,10,4,1,0,0,0,1,0,0,3,11,0
1291,47,1978,PhD,Together,"₹ 27,683.00",1,0,04-08-2012,90,351,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,3,11,0
1295,62,1963,Graduation,Married,,0,1,11-08-2013,96,725,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,0,3,11,0
1307,47,1978,Graduation,Divorced,"₹ 41,986.00",0,1,09-02-2014,15,63,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,3,11,0
1321,51,1974,Graduation,Married,"₹ 26,067.00",1,0,04-11-2013,49,56,22,2,18,0,2,12,3,3,0,3,8,0,0,0,0,0,0,0,3,11,0
1324,37,1988,Graduation,Married,"₹ 38,872.00",1,0,30-05-2013,93,91,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,3,11,0
1328,43,1982,2n Cycle,Married,"₹ 57,937.00",0,1,16-02-2014,56,683,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,3,11,0
1331,48,1977,Graduation,Single,"₹ 35,790.00",1,0,02-01-2013,54,72,12,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,0,3,11,0
1340,39,1986,Graduation,Married,"₹ 92,910.00",0,0,24-04-2014,42,"1,795.00",551,137,792,179,103,33,1,6,7,13,1,3,0,1,1,1,0,0,3,11,0
1343,57,1968,Graduation,Together,"₹ 58,554.00",1,1,26-09-2012,55,586,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,3,11,0
1349,55,1970,Graduation,Married,"₹ 50,447.00",2,0,21-04-2014,4,148,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,3,11,0
1351,69,1956,Master,Together,"₹ 58,656.00",0,1,20-09-2012,25,"1,220.00",962,12,194,16,24,12,4,7,8,13,6,1,0,0,1,0,0,0,3,11,0
1357,55,1970,Graduation,Together,"₹ 74,854.00",1,2,08-04-2013,90,"1,562.00",856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,0,3,11,0
1361,51,1974,Master,Married,"₹ 82,584.00",0,0,04-06-2013,26,"1,435.00",1076,68,103,29,91,68,1,3,4,8,1,2,0,1,1,0,0,0,3,11,1
1362,53,1972,Graduation,Single,"₹ 31,907.00",0,0,04-03-2013,75,449,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,3,11,0
1371,49,1976,Graduation,Single,"₹ 79,941.00",0,0,28-06-2014,72,984,123,164,266,227,30,174,1,2,4,9,1,0,0,0,0,0,0,0,3,11,0
1377,71,1954,Master,Widow,"₹ 44,551.00",0,1,31-08-2013,24,285,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,3,11,0
1378,53,1972,2n Cycle,Together,"₹ 50,334.00",0,1,24-07-2013,24,694,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,3,11,0
1379,33,1992,Master,Together,"₹ 42,670.00",0,0,27-04-2013,12,241,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,3,11,0
1381,43,1982,PhD,Single,"₹ 38,513.00",1,0,28-01-2014,20,324,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,0,3,11,1
1384,33,1992,Basic,Married,"₹ 17,256.00",1,0,23-11-2013,10,62,6,4,14,8,8,22,2,2,1,2,8,1,1,0,0,0,0,0,3,11,0
1386,58,1967,Graduation,Together,"₹ 32,474.00",1,1,11-05-2014,0,11,10,0,1,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0
1388,50,1975,Graduation,Single,"₹ 33,249.00",1,0,20-02-2013,11,112,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,3,11,0
1399,67,1958,Graduation,Married,"₹ 72,905.00",0,0,21-01-2014,52,"1,515.00",407,114,445,181,165,203,1,3,7,9,1,1,0,0,0,1,0,0,3,11,0
1402,71,1954,Master,Married,"₹ 66,991.00",0,0,11-09-2012,1,"1,253.00",496,36,460,189,60,12,3,4,8,6,3,0,0,0,0,0,0,0,3,11,0
1403,50,1975,2n Cycle,Together,"₹ 34,984.00",1,1,06-09-2012,40,38,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,3,11,0
1404,57,1968,Graduation,Together,"₹ 34,916.00",2,0,15-05-2013,89,231,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,3,11,0
1406,50,1975,Graduation,Single,"₹ 53,201.00",1,1,12-02-2013,49,415,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,3,11,0
1407,39,1986,Basic,Married,"₹ 20,425.00",1,0,29-10-2012,5,57,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,3,11,0
1409,74,1951,Graduation,Together,"₹ 40,689.00",0,1,18-03-2013,69,444,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,3,11,0
1411,73,1952,Graduation,Divorced,"₹ 82,623.00",0,0,10-11-2013,58,940,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,3,11,0
1419,75,1950,Graduation,Together,"₹ 34,026.00",1,1,05-08-2013,11,76,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,3,11,0
1440,47,1978,2n Cycle,Together,"₹ 52,513.00",0,0,04-09-2012,84,"1,149.00",367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,3,11,0
1446,69,1956,Master,Single,"₹ 86,424.00",0,0,05-04-2014,12,"1,226.00",387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,3,11,0
1448,62,1963,Master,Married,"₹ 33,562.00",1,2,25-06-2014,33,51,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,0,3,11,0
1453,82,1943,PhD,Widow,"₹ 57,513.00",0,0,06-07-2013,59,"1,060.00",735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,3,11,0
1456,46,1979,Graduation,Single,"₹ 60,474.00",0,1,01-04-2013,25,"1,180.00",265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,3,11,0
1458,43,1982,Master,Married,"₹ 21,059.00",1,0,07-01-2014,40,44,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,3,11,0
1459,59,1966,PhD,Married,"₹ 69,063.00",0,1,07-11-2012,16,928,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,3,11,0
1461,60,1965,PhD,Divorced,"₹ 36,921.00",1,1,28-07-2013,74,38,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,3,11,0
1463,67,1958,Graduation,Single,"₹ 45,160.00",1,1,29-03-2014,9,21,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0
1473,65,1960,2n Cycle,Single,"₹ 47,823.00",0,1,23-07-2013,0,72,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,0,3,11,0
1490,63,1962,Graduation,Married,"₹ 55,759.00",0,1,28-11-2012,84,854,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,3,11,0
1491,60,1965,2n Cycle,Together,"₹ 71,488.00",0,0,18-02-2013,87,559,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,3,11,0
1497,73,1952,Graduation,Single,"₹ 47,958.00",0,1,19-01-2013,8,407,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,3,11,0
1501,43,1982,PhD,Married,"₹ 1,60,803.00",0,0,04-08-2012,21,"1,717.00",55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,0,3,11,0
1502,42,1983,Graduation,Together,"₹ 28,427.00",1,0,21-03-2013,67,52,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,3,11,0
1503,49,1976,PhD,Together,"₹ 1,62,397.00",1,1,03-06-2013,31,107,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,3,11,0
1506,50,1975,Graduation,Single,"₹ 42,160.00",1,1,28-06-2013,26,140,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,0,3,11,1
1509,67,1958,PhD,Together,"₹ 84,460.00",0,0,04-01-2013,80,523,152,27,103,106,54,81,0,9,9,4,5,4,0,1,1,1,1,0,3,11,1
1513,46,1979,2n Cycle,Together,"₹ 60,839.00",1,1,28-08-2012,72,"1,250.00",600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,3,11,0
1515,50,1975,Master,Together,"₹ 34,176.00",0,1,22-01-2014,9,28,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,3,11,0
1517,56,1969,Graduation,Single,"₹ 30,822.00",1,0,14-06-2013,92,51,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0
1518,60,1965,Master,Married,"₹ 62,694.00",1,1,17-06-2013,29,749,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,3,11,0
1519,53,1972,PhD,Single,"₹ 38,578.00",1,1,22-06-2013,2,73,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,3,11,1
1523,52,1973,Graduation,Married,"₹ 59,041.00",1,1,07-05-2014,25,96,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,3,11,0
1524,42,1983,2n Cycle,Single,"₹ 81,698.00",0,0,01-03-2013,1,"1,104.00",709,45,115,30,160,45,1,8,2,5,5,1,0,0,0,1,0,0,3,11,1
1542,50,1975,Graduation,Single,"₹ 56,243.00",1,2,30-12-2013,26,396,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,3,11,0
1544,58,1967,Master,Divorced,"₹ 81,380.00",0,0,22-12-2012,51,"1,893.00",741,68,689,224,68,103,1,4,2,10,2,0,0,0,0,0,0,0,3,11,0
1545,39,1986,Graduation,Married,"₹ 38,508.00",1,0,02-08-2013,95,443,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,3,11,0
1553,79,1946,Graduation,Together,"₹ 82,657.00",0,0,27-09-2013,71,"2,283.00",966,168,672,246,105,126,1,7,5,10,4,2,0,1,0,1,0,0,3,11,0
1570,74,1951,PhD,Together,"₹ 69,702.00",0,1,19-02-2013,8,"1,039.00",664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,3,11,0
1577,79,1946,Graduation,Married,"₹ 78,569.00",0,0,19-02-2014,14,"1,736.00",558,79,622,207,175,95,1,4,6,4,1,1,0,0,1,0,0,0,3,11,1
1581,45,1980,Graduation,Married,"₹ 37,406.00",1,0,10-10-2013,18,17,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,0,0,3,11,1
1584,48,1977,Graduation,Married,"₹ 41,443.00",1,0,01-04-2014,79,482,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,3,11,0
1592,55,1970,Graduation,Married,"₹ 90,765.00",0,0,24-01-2014,25,"1,724.00",547,99,812,151,82,33,0,4,6,5,1,2,0,0,1,1,0,0,3,11,0
1600,60,1965,Master,Married,"₹ 56,962.00",2,1,11-10-2013,60,411,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,3,11,0
